============================================
 Exported from Brekel OpenVR Recorder v1.19
============================================
File format version:			1.0
Machinename:					hansung
Licensed to:					Trial version
Recording start	year:			2020
Recording start	month:			4
Recording start	day:			27
Recording start	hour:			5
Recording start	minute:			21
Recording start	second:			43
Recording start	millisecond:	131
Resampling frame rate:			60.00
Num Tracking References:		2 (out of 2)
Num HMDs:						1 (out of 1)
Num Controllers:				2 (out of 2)
Num Generic Devices:			3 (out of 3)
Num Display Redirect Devices:	0 (out of 0)


=======================
 Tracking Reference(s)
=======================
deviceID	timestamp		posX		posY		posZ		rotX		rotY		rotZ		name
1			0.0000000000	216.942978	155.013596	-140.955429	168.686844	44.012829	179.079391	lh_basestation_vive
2			0.0000000000	-175.355881	154.611359	69.431664	-8.904569	-55.748985	3.398876	lh_basestation_vive


=========================
 Head Mounted Display(s)
=========================
deviceID	timestamp		posX		posY		posZ		rotX		rotY		rotZ	name
0			0.0000000000	24.978531	156.799820	-48.203339	19.986786	122.217567	-1.719482	generic_hmd
0			0.0166666667	24.964899	156.790131	-48.203339	19.964006	122.217567	-1.713000	generic_hmd
0			0.0333333333	24.963923	156.784714	-48.202320	19.940636	122.217567	-1.700379	generic_hmd
0			0.0500000000	24.951628	156.781952	-48.190189	19.928335	122.214874	-1.687225	generic_hmd
0			0.0666666667	24.949408	156.779282	-48.182362	19.916882	122.208664	-1.674714	generic_hmd
0			0.0833333333	24.936470	156.776230	-48.174320	19.895184	122.202469	-1.661323	generic_hmd
0			0.1000000000	24.934298	156.766937	-48.162167	19.862095	122.196465	-1.644214	generic_hmd
0			0.1166666667	24.920210	156.757248	-48.153027	19.835052	122.190277	-1.604941	generic_hmd
0			0.1333333333	24.919268	156.748154	-48.146057	19.801767	122.184715	-1.566323	generic_hmd
0			0.1500000000	24.918251	156.738434	-48.133625	19.763437	122.180283	-1.539162	generic_hmd
0			0.1666666667	24.917313	156.730835	-48.123466	19.727566	122.177185	-1.516595	generic_hmd
0			0.1833333333	24.916609	156.723557	-48.108391	19.688297	122.174492	-1.501858	generic_hmd
0			0.2000000000	24.916292	156.717361	-48.099152	19.644814	122.171249	-1.494936	generic_hmd
0			0.2166666667	24.916616	156.712021	-48.085579	19.603365	122.168068	-1.491228	generic_hmd
0			0.2333333333	24.924692	156.707245	-48.075768	19.565235	122.164841	-1.487677	generic_hmd
0			0.2500000000	24.920559	156.702286	-48.064564	19.539135	122.156944	-1.484470	generic_hmd
0			0.2666666667	24.923290	156.693207	-48.061764	19.506018	122.138634	-1.481930	generic_hmd
0			0.2833333333	24.937174	156.689865	-48.048595	19.453293	122.116714	-1.505010	generic_hmd
0			0.3000000000	24.949652	156.687210	-48.043751	19.375973	122.091576	-1.577503	generic_hmd
0			0.3166666667	24.955673	156.685501	-48.035259	19.274818	122.060562	-1.694513	generic_hmd
0			0.3333333333	24.968586	156.685059	-48.033855	19.165394	122.016701	-1.815890	generic_hmd
0			0.3500000000	24.975109	156.687164	-48.032722	19.094566	121.971817	-1.888199	generic_hmd
0			0.3666666667	24.980051	156.690491	-48.031742	19.085030	121.927925	-1.888256	generic_hmd
0			0.3833333333	24.999176	156.681641	-48.030861	19.083717	121.890846	-1.856932	generic_hmd
0			0.4000000000	25.019150	156.680283	-48.029888	19.059528	121.862595	-1.831751	generic_hmd
0			0.4166666667	25.022034	156.676773	-48.020721	18.995949	121.853050	-1.820877	generic_hmd
0			0.4333333333	25.041248	156.664886	-48.011753	18.911943	121.851067	-1.820703	generic_hmd
0			0.4500000000	25.062202	156.655136	-48.004925	18.825665	121.849556	-1.821313	generic_hmd
0			0.4666666667	25.088461	156.648071	-47.996742	18.746309	121.854958	-1.824627	generic_hmd
0			0.4833333333	25.119858	156.632248	-47.991730	18.669636	121.866310	-1.830197	generic_hmd
0			0.5000000000	25.157492	156.631348	-47.990051	18.587849	121.889778	-1.846673	generic_hmd
0			0.5166666667	25.185280	156.630524	-47.974251	18.519894	121.926598	-1.867372	generic_hmd
0			0.5333333333	25.226974	156.629776	-47.967926	18.438253	121.975891	-1.907530	generic_hmd
0			0.5500000000	25.264191	156.629028	-47.952671	18.347982	122.035156	-1.970363	generic_hmd
0			0.5666666667	25.310238	156.628281	-47.942345	18.263351	122.101006	-2.040601	generic_hmd
0			0.5833333333	25.353077	156.627472	-47.926304	18.194685	122.172493	-2.110971	generic_hmd
0			0.6000000000	25.399456	156.626587	-47.910755	18.122591	122.246857	-2.198136	generic_hmd
0			0.6166666667	25.439510	156.625580	-47.901096	18.031111	122.322113	-2.306821	generic_hmd
0			0.6333333333	25.483454	156.624435	-47.889618	17.943619	122.397797	-2.406157	generic_hmd
0			0.6500000000	25.531021	156.622864	-47.882271	17.874077	122.471519	-2.485025	generic_hmd
0			0.6666666667	25.575125	156.620834	-47.871769	17.797134	122.541985	-2.570131	generic_hmd
0			0.6833333333	25.610743	156.618591	-47.859394	17.716877	122.605972	-2.667004	generic_hmd
0			0.7000000000	25.649601	156.616409	-47.853455	17.642754	122.671822	-2.756698	generic_hmd
0			0.7166666667	25.668299	156.625809	-47.838936	17.582148	122.740974	-2.824546	generic_hmd
0			0.7333333333	25.694717	156.626312	-47.829884	17.532305	122.815445	-2.874711	generic_hmd
0			0.7500000000	25.716911	156.626831	-47.820038	17.490843	122.884209	-2.903676	generic_hmd
0			0.7666666667	25.732670	156.627335	-47.810074	17.459499	122.950821	-2.909027	generic_hmd
0			0.7833333333	25.752378	156.627853	-47.800667	17.453363	123.007164	-2.911972	generic_hmd
0			0.8000000000	25.756227	156.628403	-47.793873	17.445385	123.055283	-2.925782	generic_hmd
0			0.8166666667	25.768154	156.628998	-47.785740	17.429195	123.090218	-2.961828	generic_hmd
0			0.8333333333	25.768251	156.629578	-47.781174	17.402182	123.122559	-2.996551	generic_hmd
0			0.8500000000	25.768200	156.630173	-47.776230	17.396898	123.146286	-3.004042	generic_hmd
0			0.8666666667	25.767939	156.630768	-47.772545	17.397924	123.164467	-3.003117	generic_hmd
0			0.8833333333	25.760040	156.631378	-47.770123	17.415220	123.166229	-2.999244	generic_hmd
0			0.9000000000	25.748762	156.631973	-47.767689	17.433117	123.167130	-2.995511	generic_hmd
0			0.9166666667	25.732948	156.632584	-47.765099	17.464973	123.167793	-2.991543	generic_hmd
0			0.9333333333	25.714354	156.633179	-47.762341	17.471914	123.169769	-2.988292	generic_hmd
0			0.9500000000	25.697981	156.633774	-47.760612	17.452944	123.174080	-2.997724	generic_hmd
0			0.9666666667	25.674393	156.634369	-47.758934	17.442902	123.179314	-2.996491	generic_hmd
0			0.9833333333	25.648054	156.634949	-47.757481	17.486929	123.187675	-2.936538	generic_hmd
0			1.0000000000	25.621651	156.635544	-47.756401	17.564386	123.196930	-2.837704	generic_hmd
0			1.0166666667	25.601158	156.623459	-47.757034	17.633722	123.204094	-2.740281	generic_hmd
0			1.0333333333	25.576176	156.618561	-47.763409	17.678663	123.212265	-2.649620	generic_hmd
0			1.0500000000	25.549400	156.613083	-47.765614	17.706104	123.214005	-2.567209	generic_hmd
0			1.0666666667	25.524572	156.608246	-47.767384	17.721001	123.215546	-2.504669	generic_hmd
0			1.0833333333	25.501434	156.603577	-47.769012	17.728207	123.217033	-2.467175	generic_hmd
0			1.1000000000	25.479038	156.598724	-47.770584	17.728853	123.218582	-2.432861	generic_hmd
0			1.1166666667	25.464895	156.593155	-47.772167	17.710093	123.220306	-2.402606	generic_hmd
0			1.1333333333	25.450865	156.584000	-47.773849	17.684803	123.232269	-2.365984	generic_hmd
0			1.1500000000	25.439264	156.574448	-47.780727	17.639595	123.242020	-2.341360	generic_hmd
0			1.1666666667	25.432283	156.565338	-47.787563	17.595903	123.254333	-2.325761	generic_hmd
0			1.1833333333	25.427671	156.562103	-47.793873	17.589079	123.270004	-2.305777	generic_hmd
0			1.2000000000	25.426407	156.559753	-47.798496	17.587999	123.294418	-2.289432	generic_hmd
0			1.2166666667	25.425688	156.567810	-47.803848	17.616356	123.323692	-2.275612	generic_hmd
0			1.2333333333	25.425232	156.572678	-47.814075	17.644524	123.356133	-2.264424	generic_hmd
0			1.2500000000	25.424757	156.576004	-47.825508	17.664492	123.378746	-2.242655	generic_hmd
0			1.2666666667	25.431549	156.579285	-47.836735	17.690868	123.395721	-2.211425	generic_hmd
0			1.2833333333	25.446581	156.582520	-47.850887	17.737814	123.405441	-2.178728	generic_hmd
0			1.3000000000	25.461617	156.585724	-47.865959	17.777773	123.416069	-2.160388	generic_hmd
0			1.3166666667	25.483536	156.590027	-47.882370	17.787819	123.423218	-2.158151	generic_hmd
0			1.3333333333	25.509047	156.595535	-47.899239	17.798241	123.426720	-2.166982	generic_hmd
0			1.3500000000	25.533945	156.608902	-47.916286	17.840233	123.415871	-2.192037	generic_hmd
0			1.3666666667	25.563440	156.626862	-47.936440	17.889303	123.389084	-2.244257	generic_hmd
0			1.3833333333	25.593555	156.648972	-47.954613	17.939165	123.356750	-2.324950	generic_hmd
0			1.4000000000	25.624083	156.673187	-47.971214	17.986639	123.326675	-2.427470	generic_hmd
0			1.4166666667	25.652742	156.700470	-47.986256	18.042257	123.293121	-2.525934	generic_hmd
