============================================
 Exported from Brekel OpenVR Recorder v1.19
============================================
File format version:			1.0
Machinename:					hansung
Licensed to:					Trial version
Recording start	year:			2020
Recording start	month:			4
Recording start	day:			27
Recording start	hour:			5
Recording start	minute:			25
Recording start	second:			3
Recording start	millisecond:	530
Resampling frame rate:			60.00
Num Tracking References:		2 (out of 2)
Num HMDs:						1 (out of 1)
Num Controllers:				2 (out of 2)
Num Generic Devices:			3 (out of 3)
Num Display Redirect Devices:	0 (out of 0)


=======================
 Tracking Reference(s)
=======================
deviceID	timestamp		posX		posY		posZ		rotX		rotY		rotZ		name
1			0.0000000000	214.909271	151.612915	-139.672348	168.815781	44.128250	179.248337	lh_basestation_vive
2			0.0000000000	-175.355881	154.611359	69.431664	-11.217032	-55.645981	3.689324	lh_basestation_vive


=========================
 Head Mounted Display(s)
=========================
deviceID	timestamp		posX		posY		posZ		rotX		rotY		rotZ	name
0			0.0000000000	44.554699	165.519257	-28.368557	8.377533	133.991669	-0.845108	generic_hmd
0			0.0166666667	44.554699	165.519257	-28.368557	8.378411	133.991669	-0.828102	generic_hmd
0			0.0333333333	44.542263	165.519257	-28.368120	8.381507	133.991669	-0.810200	generic_hmd
0			0.0500000000	44.532211	165.519257	-28.367342	8.384182	133.987442	-0.793468	generic_hmd
0			0.0666666667	44.520748	165.519257	-28.366489	8.386442	133.981598	-0.773233	generic_hmd
0			0.0833333333	44.509800	165.519257	-28.365643	8.390547	133.967987	-0.752407	generic_hmd
0			0.1000000000	44.501934	165.516357	-28.364887	8.395917	133.952347	-0.731452	generic_hmd
0			0.1166666667	44.500092	165.513138	-28.364305	8.403223	133.932709	-0.713302	generic_hmd
0			0.1333333333	44.498745	165.509674	-28.363979	8.409414	133.911804	-0.698485	generic_hmd
0			0.1500000000	44.497658	165.505539	-28.363991	8.413651	133.894119	-0.688084	generic_hmd
0			0.1666666667	44.496716	165.503296	-28.365965	8.419056	133.882553	-0.678829	generic_hmd
0			0.1833333333	44.495800	165.502518	-28.370064	8.423962	133.876740	-0.662847	generic_hmd
